player_name,normalized_player_name,club_name,normalized_club_name,decade,position,player_id,club_id,club_decade_id,nationality,effective_rating
Volodymyr Brazhko,volodymyr brazhko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,669306,10690,10690_zorya_lugansk_2020s,Ukraine,76.7
Denys Favorov,denys favorov,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,289095,10690,10690_zorya_lugansk_2020s,Ukraine,76.5
Oleksandr Saputin,oleksandr saputin,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,936008,10690,10690_zorya_lugansk_2020s,Ukraine,76.3
Yevgen Shakhov,yevgen shakhov,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,58970,10690,10690_zorya_lugansk_2020s,Ukraine,76
Maksym Imerekov,maksym imerekov,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,94924,10690,10690_zorya_lugansk_2020s,Ukraine,76
Denys Nagnoynyi,denys nagnoynyi,Zorya Lugansk,zorya lugansk,2020s,Midfield - Attacking Midfield,892053,10690,10690_zorya_lugansk_2020s,Ukraine,75.8
Dmytro Myshnyov,dmytro myshnyov,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,212243,10690,10690_zorya_lugansk_2020s,Ukraine,75.6
Roman Vantukh,roman vantukh,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,396536,10690,10690_zorya_lugansk_2020s,Ukraine,75.3
Arseniy Batagov,arseniy batagov,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,665048,10690,10690_zorya_lugansk_2020s,Ukraine,75.3
Dmytro Matsapura,dmytro matsapura,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,775832,10690,10690_zorya_lugansk_2020s,Ukraine,75.3
Dmytro Ivanisenya,dmytro ivanisenya,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,376228,10690,10690_zorya_lugansk_2020s,Ukraine  Russia,75.1
Yegor Nazaryna,yegor nazaryna,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,430190,10690,10690_zorya_lugansk_2020s,Ukraine,75.1
Juninho,juninho,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,606952,10690,10690_zorya_lugansk_2020s,Brazil,74.9
Bogdan Butko,bogdan butko,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,94922,10690,10690_zorya_lugansk_2020s,Ukraine,74.3
Vyacheslav Churko,vyacheslav churko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Attacking Midfield,131553,10690,10690_zorya_lugansk_2020s,Ukraine  Hungary,74.3
Cristian,cristian,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,675878,10690,10690_zorya_lugansk_2020s,Brazil,74
Jakov Basic,jakov basic,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,656172,10690,10690_zorya_lugansk_2020s,Croatia,73.9
Danyil Alefirenko,danyil alefirenko,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,755174,10690,10690_zorya_lugansk_2020s,Ukraine,72.9
Maksym Lunyov,maksym lunyov,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,401822,10690,10690_zorya_lugansk_2020s,Ukraine,72.6
Raymond Owusu,raymond owusu,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,837005,10690,10690_zorya_lugansk_2020s,Ghana,72.6
Mykyta Turbayevskyi,mykyta turbayevskyi,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,709478,10690,10690_zorya_lugansk_2020s,Ukraine,71.9
Vikentiy Voloshyn,vikentiy voloshyn,Zorya Lugansk,zorya lugansk,2020s,Midfield - Attacking Midfield,470831,10690,10690_zorya_lugansk_2020s,Ukraine,71.5
Dmytro Khomchenovskyi,dmytro khomchenovskyi,Zorya Lugansk,zorya lugansk,2020s,Midfield - Left Midfield,59896,10690,10690_zorya_lugansk_2020s,Ukraine,70.5
Kyrylo Dryshlyuk,kyrylo dryshlyuk,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,501417,10690,10690_zorya_lugansk_2020s,Ukraine,70.2
Igor Snurnitsyn,igor snurnitsyn,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,419119,10690,10690_zorya_lugansk_2020s,Ukraine,69.4
Nikola Vasilj,nikola vasilj,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,248454,10690,10690_zorya_lugansk_2020s,Bosnia-Herzegovina  Croatia,68.2
Oleg Danchenko,oleg danchenko,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,257937,10690,10690_zorya_lugansk_2020s,Ukraine,67
Denys Bezborodko,denys bezborodko,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,269371,10690,10690_zorya_lugansk_2020s,Ukraine,66.3
Vladyslav Pogorilyi,vladyslav pogorilyi,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,718409,10690,10690_zorya_lugansk_2020s,Ukraine,65.5
Akhmed Alibekov,akhmed alibekov,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,343175,10690,10690_zorya_lugansk_2020s,Ukraine,64.6
Vladyslav Bugay,vladyslav bugay,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,396411,10690,10690_zorya_lugansk_2020s,Ukraine,64.6
Maksym Khlan,maksym khlan,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,721511,10690,10690_zorya_lugansk_2020s,Ukraine,64.6
Vitaliy Vernydub,vitaliy vernydub,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,59973,10690,10690_zorya_lugansk_2020s,Ukraine,63.6
Agron Rufati,agron rufati,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,460591,10690,10690_zorya_lugansk_2020s,North Macedonia  Croatia,63.6
Alioune Ndour,alioune ndour,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,718643,10690,10690_zorya_lugansk_2020s,Senegal,63.6
Volodymyr Bilotserkovets,volodymyr bilotserkovets,Zorya Lugansk,zorya lugansk,2020s,Attack - Right Winger,755175,10690,10690_zorya_lugansk_2020s,Ukraine,63.6
Mykyta Shevchenko,mykyta shevchenko,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,80312,10690,10690_zorya_lugansk_2020s,Ukraine,62.9
Oleksiy Khakhlyov,oleksiy khakhlyov,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,404847,10690,10690_zorya_lugansk_2020s,Ukraine,62.9
Anton Zhylkin,anton zhylkin,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,924466,10690,10690_zorya_lugansk_2020s,Ukraine,62.9
Andrejs Ciganiks,andrejs ciganiks,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,202659,10690,10690_zorya_lugansk_2020s,Latvia,60.4
Ruan Oliveira,ruan oliveira,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,798106,10690,10690_zorya_lugansk_2020s,Brazil,60.4
Maksym Kazakov,maksym kazakov,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,373044,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Vladyslav Vakula,vladyslav vakula,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,526578,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Ivan Golovkin,ivan golovkin,Zorya Lugansk,zorya lugansk,2020s,Midfield - Attacking Midfield,581405,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Gabriel Eskinja,gabriel eskinja,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,794896,10690,10690_zorya_lugansk_2020s,Austria,58.6
Tymur Korablin,tymur korablin,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,795280,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Guilherme Smith,guilherme smith,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,949337,10690,10690_zorya_lugansk_2020s,Brazil,58.6
Maksym Smiyan,maksym smiyan,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,951439,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Nazar Bayruk,nazar bayruk,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,1038055,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Bogdan Tokar,bogdan tokar,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,1141270,10690,10690_zorya_lugansk_2020s,Ukraine,58.6
Ilya Gulko,ilya gulko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,771912,10690,10690_zorya_lugansk_2020s,Ukraine,57.4
Lovro Cvek,lovro cvek,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,317467,10690,10690_zorya_lugansk_2020s,Croatia,56.8
Igor Chaykovskyi,igor chaykovskyi,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,94923,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Igor Perduta,igor perduta,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,201671,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Mykyta Burda,mykyta burda,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,213865,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Pavlo Polegenko,pavlo polegenko,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,216579,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Joel Abu Hanna,joel abu hanna,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,267330,10690,10690_zorya_lugansk_2020s,Germany  Israel,51.2
Sergiy Gryn,sergiy gryn,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,269374,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Mihailo Perovic,mihailo perovic,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,293253,10690,10690_zorya_lugansk_2020s,Montenegro,51.2
Maksim Grechkin,maksim grechkin,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,347270,10690,10690_zorya_lugansk_2020s,Israel  Ukraine,51.2
Vladyslav Kucheruk,vladyslav kucheruk,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,404838,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Tymofiy Sukhar,tymofiy sukhar,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,404844,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Denis Yanakov,denis yanakov,Zorya Lugansk,zorya lugansk,2020s,Attack - Left Winger,404851,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Vladyslav Supryaga,vladyslav supryaga,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,419061,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Benito,benito,Zorya Lugansk,zorya lugansk,2020s,Attack - Right Winger,491960,10690,10690_zorya_lugansk_2020s,Nigeria  Cote d'Ivoire,51.2
Artem Mylchenko,artem mylchenko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,539444,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Vladyslav Yemets,vladyslav yemets,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,576022,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Maksim Agapov,maksim agapov,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,615333,10690,10690_zorya_lugansk_2020s,Russia  Ukraine,51.2
Mykola Mykhaylenko,mykola mykhaylenko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,626475,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Denys Pochapskyi,denys pochapskyi,Zorya Lugansk,zorya lugansk,2020s,Attack - Centre-Forward,717414,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Yuriy Tlumak,yuriy tlumak,Zorya Lugansk,zorya lugansk,2020s,Midfield - Central Midfield,748838,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Dmytro Piddubnyi,dmytro piddubnyi,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,748936,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Anton Bol,anton bol,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,838384,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Sergey Demchenko,sergey demchenko,Zorya Lugansk,zorya lugansk,2020s,Midfield - Right Midfield,863202,10690,10690_zorya_lugansk_2020s,Russia  Ukraine,51.2
Vladyslav Rybak,vladyslav rybak,Zorya Lugansk,zorya lugansk,2020s,Goalkeeper,880039,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Yuriy Dudnyk,yuriy dudnyk,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,892052,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Oleksiy Gusev,oleksiy gusev,Zorya Lugansk,zorya lugansk,2020s,Defender - Right-Back,955349,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Artem Dolbnev,artem dolbnev,Zorya Lugansk,zorya lugansk,2020s,Midfield - Defensive Midfield,1028757,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Yaroslav Kysil,yaroslav kysil,Zorya Lugansk,zorya lugansk,2020s,Defender - Left-Back,1038054,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Wendell,wendell,Zorya Lugansk,zorya lugansk,2020s,Attack - Right Winger,1074482,10690,10690_zorya_lugansk_2020s,Brazil,51.2
Vitaliy Morokhovets,vitaliy morokhovets,Zorya Lugansk,zorya lugansk,2020s,Defender - Centre-Back,1116069,10690,10690_zorya_lugansk_2020s,Ukraine,51.2
Oleg Shelayev,oleg shelayev,Zorya-Mals Lugansk,zorya mals lugansk,1990s,Midfield - Defensive Midfield,24054,10690,10690_zorya_mals_lugansk_1990s,Ukraine,67
Sergiy Omelyanovych,sergiy omelyanovych,Zorya-Mals Lugansk,zorya mals lugansk,1990s,Midfield - Defensive Midfield,19521,10690,10690_zorya_mals_lugansk_1990s,Ukraine  Belgium,63.6
Oleksandr Shutov,oleksandr shutov,Zorya-Mals Lugansk,zorya mals lugansk,1990s,Midfield - Right Midfield,25917,10690,10690_zorya_mals_lugansk_1990s,Ukraine,61.9
Oleksiy Ivanov,oleksiy ivanov,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Attacking Midfield,28924,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,73.2
Denys Oliynyk,denys oliynyk,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Attack - Left Winger,57895,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,65.5
Artem Kusliy,artem kusliy,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Goalkeeper,24028,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,62.9
Ivan Kotenko,ivan kotenko,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Left Midfield,25861,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,61.9
Denys Dedechko,denys dedechko,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Defensive Midfield,57869,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,61.9
Vyacheslav Serdyuk,vyacheslav serdyuk,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Defender - Centre-Back,57900,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,61.9
Kostyantyn Balabanov,kostyantyn balabanov,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Attack - Centre-Forward,34766,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,60.4
Ruslan Bidnenko,ruslan bidnenko,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Defensive Midfield,15878,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,51.2
Vasil Gigiadze,vasil gigiadze,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Attacking Midfield,57878,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Georgia,51.2
Vyacheslav Sharpar,vyacheslav sharpar,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Midfield - Central Midfield,57901,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,51.2
Oleg Davydov,oleg davydov,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Defender - Left-Back,122176,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Ukraine,51.2
Anton Monakhov,anton monakhov,Naftovyk-Ukrnafta Okhtyrka,naftovyk ukrnafta okhtyrka,2000s,Defender - Centre-Back,60323,12302,12302_naftovyk_ukrnafta_okhtyrka_2000s,Russia  Ukraine,45.6
Andrey Fedkov,andrey fedkov,Kremin Kremenchuk,kremin kremenchuk,1990s,Attack - Centre-Forward,24127,13017,13017_kremin_kremenchuk_1990s,Russia,91.8
Sergiy Zadorozhnyi,sergiy zadorozhnyi,Kremin Kremenchuk,kremin kremenchuk,1990s,Defender - Left-Back,96879,13017,13017_kremin_kremenchuk_1990s,Ukraine,51.2
Anatoliy Matkevych,anatoliy matkevych,Kremin Kremenchuk,kremin kremenchuk,1990s,Defender - Centre-Back,193271,13017,13017_kremin_kremenchuk_1990s,Ukraine,51.2
Igor Plotko,igor plotko,Torpedo Zaporizhya,torpedo zaporizhya,1990s,Midfield - Central Midfield,857997,14809,14809_torpedo_zaporizhya_1990s,Ukraine,65.5
Oleksandr Sobol,oleksandr sobol,Torpedo Zaporizhya,torpedo zaporizhya,1990s,Defender,885332,14809,14809_torpedo_zaporizhya_1990s,Ukraine,62.9
Sergiy Tanasyuk,sergiy tanasyuk,Torpedo Zaporizhya,torpedo zaporizhya,1990s,Defender,373477,14809,14809_torpedo_zaporizhya_1990s,Ukraine,61.9
Oleksandr Filippov,oleksandr filippov,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,237623,16239,16239_desna_chernigiv_2010s,Ukraine,88.2
Denys Favorov,denys favorov,Desna Chernigiv,desna chernigiv,2010s,Defender - Right-Back,289095,16239,16239_desna_chernigiv_2010s,Ukraine,84
Yegor Kartushov,yegor kartushov,Desna Chernigiv,desna chernigiv,2010s,Midfield - Left Midfield,94925,16239,16239_desna_chernigiv_2010s,Ukraine,82.3
Artem Favorov,artem favorov,Desna Chernigiv,desna chernigiv,2010s,Midfield - Central Midfield,170245,16239,16239_desna_chernigiv_2010s,Ukraine  Hungary,81.2
Vladyslav Kalitvintsev,vladyslav kalitvintsev,Desna Chernigiv,desna chernigiv,2010s,Midfield - Right Midfield,108710,16239,16239_desna_chernigiv_2010s,Ukraine  Russia,77.7
Denys Bezborodko,denys bezborodko,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,269371,16239,16239_desna_chernigiv_2010s,Ukraine,75.3
Yevgen Past,yevgen past,Desna Chernigiv,desna chernigiv,2010s,Goalkeeper,49016,16239,16239_desna_chernigiv_2010s,Ukraine,74.6
Andriy Totovytskyi,andriy totovytskyi,Desna Chernigiv,desna chernigiv,2010s,Midfield - Attacking Midfield,277777,16239,16239_desna_chernigiv_2010s,Ukraine,72.9
Yukhym Konoplya,yukhym konoplya,Desna Chernigiv,desna chernigiv,2010s,Defender - Right-Back,467250,16239,16239_desna_chernigiv_2010s,Ukraine,72.9
Orest Kuzyk,orest kuzyk,Desna Chernigiv,desna chernigiv,2010s,Attack - Left Winger,353252,16239,16239_desna_chernigiv_2010s,Ukraine,71.9
Maksim Degtyarov,maksim degtyarov,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,193323,16239,16239_desna_chernigiv_2010s,Russia  Ukraine,70.7
Maksym Imerekov,maksym imerekov,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,94924,16239,16239_desna_chernigiv_2010s,Ukraine,70.2
Andriy Bogdanov,andriy bogdanov,Desna Chernigiv,desna chernigiv,2010s,Midfield - Central Midfield,92567,16239,16239_desna_chernigiv_2010s,Ukraine,69.6
Pylyp Budkivskyi,pylyp budkivskyi,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,99863,16239,16239_desna_chernigiv_2010s,Ukraine,69.1
Levan Arveladze,levan arveladze,Desna Chernigiv,desna chernigiv,2010s,Midfield - Central Midfield,168292,16239,16239_desna_chernigiv_2010s,Ukraine  Georgia,65.5
Igor Lytovka,igor lytovka,Desna Chernigiv,desna chernigiv,2010s,Goalkeeper,93105,16239,16239_desna_chernigiv_2010s,Ukraine,64.1
Vladyslav Ogirya,vladyslav ogirya,Desna Chernigiv,desna chernigiv,2010s,Midfield - Defensive Midfield,111072,16239,16239_desna_chernigiv_2010s,Ukraine,63.6
Joonas Tamm,joonas tamm,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,111556,16239,16239_desna_chernigiv_2010s,Estonia,61.9
Andriy Dombrovskyi,andriy dombrovskyi,Desna Chernigiv,desna chernigiv,2010s,Midfield - Defensive Midfield,381273,16239,16239_desna_chernigiv_2010s,Ukraine,60.4
Yevgeniy Belych,yevgeniy belych,Desna Chernigiv,desna chernigiv,2010s,Midfield - Attacking Midfield,596235,16239,16239_desna_chernigiv_2010s,Ukraine,58.6
Vitaliy Yermakov,vitaliy yermakov,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,169260,16239,16239_desna_chernigiv_2010s,Ukraine,57.4
Oleksandr Kovpak,oleksandr kovpak,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,43332,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Sergiy Lyulka,sergiy lyulka,Desna Chernigiv,desna chernigiv,2010s,Defender - Right-Back,91991,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Artur Zapadnya,artur zapadnya,Desna Chernigiv,desna chernigiv,2010s,Defender - Left-Back,111074,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Anton Bratkov,anton bratkov,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,167553,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Maksym Banasevych,maksym banasevych,Desna Chernigiv,desna chernigiv,2010s,Midfield - Left Midfield,272776,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Ilya Shevtsov,ilya shevtsov,Desna Chernigiv,desna chernigiv,2010s,Attack - Centre-Forward,383198,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Andriy Yakymiv,andriy yakymiv,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,521841,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Denys Demyanenko,denys demyanenko,Desna Chernigiv,desna chernigiv,2010s,Midfield - Defensive Midfield,775868,16239,16239_desna_chernigiv_2010s,Ukraine,51.2
Kobe,kobe,Desna Chernigiv,desna chernigiv,2010s,Midfield - Defensive Midfield,255443,16239,16239_desna_chernigiv_2010s,Georgia,45.6
Dmytro Nemchaninov,dmytro nemchaninov,Desna Chernigiv,desna chernigiv,2010s,Defender - Centre-Back,120262,16239,16239_desna_chernigiv_2010s,Ukraine,45.4
Oleksiy Gutsulyak,oleksiy gutsulyak,Desna Chernigiv,desna chernigiv,2010s,Attack - Right Winger,296366,16239,16239_desna_chernigiv_2010s,Ukraine,45.4
Andriy Totovytskyi,andriy totovytskyi,Desna Chernigiv,desna chernigiv,2020s,Midfield - Attacking Midfield,277777,16239,16239_desna_chernigiv_2020s,Ukraine,85.2
Vladyslav Kalitvintsev,vladyslav kalitvintsev,Desna Chernigiv,desna chernigiv,2020s,Midfield - Right Midfield,108710,16239,16239_desna_chernigiv_2020s,Ukraine  Russia,81.9
Pylyp Budkivskyi,pylyp budkivskyi,Desna Chernigiv,desna chernigiv,2020s,Attack - Centre-Forward,99863,16239,16239_desna_chernigiv_2020s,Ukraine,81.2
Denys Bezborodko,denys bezborodko,Desna Chernigiv,desna chernigiv,2020s,Attack - Centre-Forward,269371,16239,16239_desna_chernigiv_2020s,Ukraine,80.4
Oleksiy Gutsulyak,oleksiy gutsulyak,Desna Chernigiv,desna chernigiv,2020s,Attack - Right Winger,296366,16239,16239_desna_chernigiv_2020s,Ukraine,77.3
Yegor Kartushov,yegor kartushov,Desna Chernigiv,desna chernigiv,2020s,Midfield - Left Midfield,94925,16239,16239_desna_chernigiv_2020s,Ukraine,73.2
Maksim Degtyarov,maksim degtyarov,Desna Chernigiv,desna chernigiv,2020s,Attack - Centre-Forward,193323,16239,16239_desna_chernigiv_2020s,Russia  Ukraine,72.2
Taras Zaviyskyi,taras zaviyskyi,Desna Chernigiv,desna chernigiv,2020s,Midfield - Right Midfield,213984,16239,16239_desna_chernigiv_2020s,Ukraine,71.9
Yukhym Konoplya,yukhym konoplya,Desna Chernigiv,desna chernigiv,2020s,Defender - Right-Back,467250,16239,16239_desna_chernigiv_2020s,Ukraine,70.2
Ilya Shevtsov,ilya shevtsov,Desna Chernigiv,desna chernigiv,2020s,Attack - Centre-Forward,383198,16239,16239_desna_chernigiv_2020s,Ukraine,69.6
Vikentiy Voloshyn,vikentiy voloshyn,Desna Chernigiv,desna chernigiv,2020s,Midfield - Attacking Midfield,470831,16239,16239_desna_chernigiv_2020s,Ukraine,68.6
Vladlen Yurchenko,vladlen yurchenko,Desna Chernigiv,desna chernigiv,2020s,Midfield - Attacking Midfield,157373,16239,16239_desna_chernigiv_2020s,Ukraine,67.9
Igor Lytovka,igor lytovka,Desna Chernigiv,desna chernigiv,2020s,Goalkeeper,93105,16239,16239_desna_chernigiv_2020s,Ukraine,67.4
Yevgen Past,yevgen past,Desna Chernigiv,desna chernigiv,2020s,Goalkeeper,49016,16239,16239_desna_chernigiv_2020s,Ukraine,66.7
Maksym Imerekov,maksym imerekov,Desna Chernigiv,desna chernigiv,2020s,Defender - Centre-Back,94924,16239,16239_desna_chernigiv_2020s,Ukraine,64.6
Levan Arveladze,levan arveladze,Desna Chernigiv,desna chernigiv,2020s,Midfield - Central Midfield,168292,16239,16239_desna_chernigiv_2020s,Ukraine  Georgia,64.6
